,Unnamed: 0,image,caption
3793,3793,2915400809.jpg,An Indian woman stands knee deep in a body of water washing her clothes.
3794,3794,254475194.jpg,A dog and a master play in a grassy residential backyard.
3795,3795,4139499756.jpg,A group of people are looking at something in the sky and taking pictures of it.
3796,3796,4653019748.jpg,A man in a blue shirt sitting on a red seat watching people walking by.
3797,3797,3669527584.jpg,An exotic dancer making a pose.
3798,3798,4108989020.jpg,A blond woman applying mascara on a train.
3799,3799,4937418820.jpg,The lady wearing a Batman T-shirt is walking along the beach.
3800,3800,520491467.jpg,Two young children bounce on a short trampoline.
3801,3801,4525819715.jpg,Three painters in white clothing painting a corrugated metal wall.
3802,3802,2174648405.jpg,Women in dresses work the assembly line while wearing masks and hairnets.
3803,3803,502671104.jpg,A young girl in a red swimsuit is in the pool.
3804,3804,7304230836.jpg,A woman washes a dish in front of a window with the shades drawn.
3805,3805,363701716.jpg,Four women wearing bicycle riding clothing sit on a bench.
3806,3806,3848540722.jpg,A young redheaded girl in a blue shirt looking through a scope on a sunny day.
3807,3807,340027203.jpg,3 men in a band playing electric guitar.
3808,3808,5398619523.jpg,A group of five children have a snowball fight and play in the snow.
3809,3809,69830857.jpg,A woman walking on the side of a highway in the desert.
3810,3810,5119124428.jpg,Two men wearing wetsuits riding a wave on surfboards.
3811,3811,471106357.jpg,A foreign country street where people are walking and sitting at tables eating and taking in the sites
3812,3812,3027255100.jpg,A man in a suit is playing the piano and singing.
3813,3813,7778683098.jpg,Guy running with glasses on making a heart with his hands.
3814,3814,4671448513.jpg,"A black man with sunglasses on his head, wearing a brown apron with a knife in"
3815,3815,2466420387.jpg,Two women are looking into a glass case.
3816,3816,2472980433.jpg,The motorcycle is being pulled on a track while pulling a wheelie.
3817,3817,499692164.jpg,A man is holding what appears to be a candle holder.
3818,3818,3508882611.jpg,A lady is running her dog through an agility course.
3819,3819,4592144222.jpg,A man wearing black is sitting by a lamp post smoking a cigarette.
3820,3820,4940658755.jpg,An older man stands outside of a shop window.
3821,3821,2863458991.jpg,A girl in a black dress and an orange jacket.
3822,3822,2313822078.jpg,A small kid swinging on a tire swing.
3823,3823,4542690151.jpg,A brunette woman in a hat and a white shirt walking along a brick street on a
3824,3824,4543903308.jpg,Two women in red dresses are standing on a street corner while other people walk nearby.
3825,3825,2507182524.jpg,A brown dog in a blue collar is chasing a green ball through mulch.
3826,3826,1808370027.jpg,The dog swims through the water towards the waterfall.
3827,3827,1285067106.jpg,A boy in white plays baseball.
3828,3828,3182492939.jpg,Four people are shown in a gritty basement setting with blue walls and white door on the ceiling
3829,3829,3751534242.jpg,"A man chisel a sculpture, possibly out of stone."
3830,3830,7958641556.jpg,A man and a little girl shaking hands on the field.
3831,3831,3545779287.jpg,A black and brown dog has rope in its mouth.
3832,3832,4477743551.jpg,A person is sitting on a chair while listening to music.
3833,3833,4726926550.jpg,A woman in a gray and white striped shirt is jogging across a bridge.
3834,3834,3078186025.jpg,A little girl is laughing and smiling while on a ride at the park.
3835,3835,4717627685.jpg,A blond woman in a leather jacket is sitting outside with a man in a blue and red
3836,3836,4799239390.jpg,A man in a blue shirt with a duffel bag and a woman in a yellow
3837,3837,4444537827.jpg,Two women talk in the middle of a dilapidated road lined with cars and tents.
3838,3838,5661996549.jpg,A man wearing safety glasses welds the rear wheel of a bicycle.
3839,3839,256428765.jpg,A person in all black leather sits on his motorcycle.
3840,3840,287999021.jpg,Two smiling climbers with poles sit astride a mountain ridge.
3841,3841,4548074929.jpg,The Badgers pom team pose for a photo.
3842,3842,1720835468.jpg,A man pushes a four wheeled card down the street.
3843,3843,4837466309.jpg,Four girls are sitting in a hot tub.
3844,3844,4721142101.jpg,A young woman in a red tank top is reading outdoors.
3845,3845,129860826.jpg,A uniformed security guard looks at the camera from behind a fence outside a building.
3846,3846,1734643212.jpg,A man in a red button up shirt plays guitar and stands next to a microphone.
3847,3847,8107925709.jpg,Several cyclists ride past a fountain in a large city.
3848,3848,4508999124.jpg,A young boy wearing a blue winter coat and hat is looking carefully at flower arrangements.
3849,3849,7154224949.jpg,A shirtless muscular man pokes his chest with a brown dagger while grimacing.
3850,3850,3524436870.jpg,A dark brown dog is looking at bubbles while walking on green grass.
3851,3851,5423856409.jpg,"An ethnic woman wearing a purple apron is sitting on the floor shaping round, flat food"
3852,3852,4712163485.jpg,A whole fruit on a fruit stand.
3853,3853,4551961343.jpg,Chubby redhead child reads birthday card.
3854,3854,2344680432.jpg,A man is playing guitar.
3855,3855,3537218226.jpg,Two people are rock climbers.
3856,3856,5293561334.jpg,A little boy sitting in front of a very large beautiful shiny black piano.
3857,3857,4137903219.jpg,A young man popping a wheelie on his bicycle while riding down a country road.
3858,3858,5817561743.jpg,A woman holding a broom and duster is looking to her right while she is outdoors.
3859,3859,4453893059.jpg,Children all dressed the same are standing outside a building.
3860,3860,3992703753.jpg,A large group of people pose in front of a sign at night.
3861,3861,5961657980.jpg,Three street performers performing to a large crowd.
3862,3862,1920465.jpg,"A brown-haired man wearing glasses, a dark polo shirt and jeans, sits in"
3863,3863,4762774018.jpg,Five policemen blocked off a section of a street.
3864,3864,4829698553.jpg,Two guys dressed in funny costumes at the beach.
3865,3865,2914163048.jpg,A woman is scooping ice cream at a table with candy and toppings on it in
3866,3866,2046222127.jpg,A man wearing yellow hi-viz is grasping a wooden board.
3867,3867,2110633040.jpg,An elderly man in a blue ball cap staring at the ground.
3868,3868,508793006.jpg,A man is astride a rearing horse in an arena full of spectators.
3869,3869,3475581086.jpg,A young girl wearing a pink hat climbs on the playground equipment.
3870,3870,2514612680.jpg,"People walking through a short tunnel with the word ""Where are you"" written on the wall"
3871,3871,5457524513.jpg,"A woman with a purple shirt wearing sunglasses, lying on her bookbag."
3872,3872,3758747095.jpg,A little boy in a playground sitting on a swing set.
3873,3873,2391035976.jpg,An older woman in a red shirt sculpting clay pots.
3874,3874,3269087421.jpg,A man plays the violin at a concert while a man speaks into a microphone.
3875,3875,1453423744.jpg,A bald man driving a blue lifting machine through a crowd.
3876,3876,2718184776.jpg,A group of friends discussing what to do at the event.
3877,3877,3452341579.jpg,A dirt bike flies upside down as the rider tumbles toward the dirt.
3878,3878,3978151932.jpg,A female at the market selling fresh tomatoes.
3879,3879,33465647.jpg,These two ladies are having a conversation.
3880,3880,4152974865.jpg,"In the cockpit, a pilot wearing a bright yellow vest press buttons on the over-head"
3881,3881,4552871630.jpg,Tall buildings of an alleyway with a person walking.
3882,3882,6015520520.jpg,A lady sitting and reading a book while her laundry gets cleaned.
3883,3883,2614027432.jpg,A Hawaiian man wearing a lauhala with no shirt surrounded by tress is playing
3884,3884,2508515814.jpg,Some women wearing dark clothing are talking in front of a Sallie Mae sign.
3885,3885,2878190821.jpg,A boy wearing sunglasses on his head looks at the camera.
3886,3886,4811271059.jpg,Three young girls standing in front of a shack smiling.
3887,3887,4691045262.jpg,An elderly man sits next to his shoes and jacket while leaning against a wall.
3888,3888,2354366043.jpg,Two people in brightly colored outfit handle squares of fabric with colorful designs.
3889,3889,5136755779.jpg,Men prepare to fish off a busy pier.
3890,3890,4953541345.jpg,A baby in green pants is walking on a street.
3891,3891,2979997455.jpg,Three people acting in a play :
3892,3892,1465531335.jpg,A young boy fix his bike.
3893,3893,4633393040.jpg,A woman sitting at some steps with her eyes closed.
3894,3894,964287333.jpg,Three people are driving in a red convertible car.
3895,3895,2839532455.jpg,A small terrier plays with a tennis ball on the beach.
3896,3896,514165525.jpg,"People swing on a red, metal amusement park ride in front of some trees."
3897,3897,4631310439.jpg,"A group of people, the majority of whom are male, are standing at the foot of"
3898,3898,2042765371.jpg,A group of people rowing down a muddy river in large boats.
3899,3899,2318721455.jpg,A child jumps onto a bed.
3900,3900,2212794589.jpg,Young man in white long-sleeved shirt standing in front of mountains on a cloudy
3901,3901,7979221902.jpg,A man in a black wet suite is surfing a huge wave in the beautiful blue water.
3902,3902,169959689.jpg,A line of people riding camels in the mountainous desert.
3903,3903,360947664.jpg,A shirtless man is lying in a colorful tent.
3904,3904,3288173388.jpg,A girl in a Burka is learning vocabulary in a classroom.
3905,3905,6929271699.jpg,A soccer player wearing a red striped jacket is diving to kick a ball out from the feet
3906,3906,489065557.jpg,A boy wearing red swim trunks is hanging from a rope into the water.
3907,3907,5716219952.jpg,A woman is throwing a blue football on a grass field.
3908,3908,3662406028.jpg,A man wearing a formal suit and hat stands next to a building.
3909,3909,231673877.jpg,A guy holding onto a tight fishing pole while on a boat fishing.
3910,3910,263216826.jpg,A couple sits atop a mountain looking down at the scenery.
3911,3911,200763637.jpg,Two children in harnesses are riding on zip lines.
3912,3912,5075763701.jpg,"A bicycle racer slides down the hill toward a flag, while spectators watch along the tree-"
3913,3913,207955925.jpg,Two women are giving each other a hug while a man holding a glass is looking at the
3914,3914,3395176505.jpg,A woman wearing a red shirt is at the desk of the Ottawa Music Academy.
3915,3915,3252985078.jpg,A crowd of men wearing paper numbers on their shirts run in a race.
3916,3916,4902104884.jpg,Two older women are walking through water.
3917,3917,3484365373.jpg,A woman jumping over a hurdle during a race.
3918,3918,4899635195.jpg,Two women in dresses are standing by a rail.
3919,3919,4315350257.jpg,A woman in a blue jacket is standing outside in a crowd of people.
3920,3920,2511565376.jpg,A group of friends are laughing as they drink beer.
3921,3921,6790355893.jpg,High school basketball player making a jump shot with two players defending the basket.
3922,3922,3047788420.jpg,The lady with the cane is sitting on a bench.
3923,3923,467514961.jpg,A blond woman is holding a child.
3924,3924,2491261614.jpg,A man supervising workers in a workshop.
3925,3925,4343682191.jpg,A woman setting in chair looking threw photo album.
3926,3926,3313188616.jpg,Tourists taking pictures in front of a building.
